wm_shipment_sk,calendar_date,calendar_period,calendar_date_sk,posting_period,site_id,site_sk,wm_warehouse_cd,warehouse_sk,asn_type_cd,asn_type_desc,shipment_no,qc_hold_upon_receipt_ind,ship_via_cd,manifest_no,bill_of_lading_no,trailer_no,order_no,received_from_no,received_from_vendor_name,received_from_vendor_addr_1,received_from_vendor_addr_2,received_from_vendor_addr_3,received_from_vendor_city,received_from_vendor_state_cd,received_from_vendor_zip,received_from_vendor_phone_no,representative_name,hdr_shipped_cases_qty,hdr_shipped_bottles_qty,hdr_received_cases_qty,hdr_received_bottles_qty,shipped_dt,scheduled_start_receive_dt,scheduled_start_receive_time,first_receipt_dt,first_receipt_time,last_receipt_dt,last_receipt_time,verified_dt,shipment_priority_ind,hrd_asn_status_cd,hdr_asn_status_desc,seal_no,scac_cd,pickticket_order_type,sap_company_cd,warehouse_no,pickicket_wave_no,vendor_asn_no,po_no,po_line_no,item_no,wm_item_sk,wm_item_hist_sk,shipment_seq_no,inventory_type_cd,product_status_cd,bottles_per_case,dtl_shipped_cases_qty,dtl_shipped_bottles_qty,dtl_received_cases_qty,dtl_received_bottles_qty,verified_cases_qty,verified_bottles_qty,pre_received_qty,bottles_per_pallet,laid_in_price_per_case_amt,process_immediate_needs_ind,item_manufacturing_dt,item_expiration_dt,dtl_asn_status_cd,dtl_asn_status_desc,original_pickticket_line_qty,load_dt,load_id,modified_dt,modified_user,src_desc,source_system,check_sum
55321808,2025-04-01 00:00:00,202504,20250401,,7002,-7002,AGC,-961,3,Inbound ASN,86101326,,GSCO,,86101326,HLXU8621182,,100033,PERNOD RICARD USA,100 MANHATTANVILLE ROAD,,,Clonakilty,NY,10577,,CARRIER FOR PRE-PAID SUPPLIER,0,11880.,18,11880.,20241230,20250218,0,20250219,102338,20250219,102338,20250401,N,90,,TIM005297,,,6200,25500,,,4054170,1,24601,6183070,11916066,1,F,SFS,12.,0,11880.,18,11880.,18,11880.,11880.,0.,0.,Y,0,0,90,,0.,2025-02-20 02:22:42,0,2025-04-02 01:23:16,INFAJOB,WMIAHASNF_15_AGC_4371204_20250219190044.txt,WMI,c20fdf27ac3b2628362957c7eefa47a2
34700928,2024-10-04 00:00:00,202410,20241004,,7001,-7001,AGK,-960,1,PO ASN,4006328,,,,,,,100285,JIM BEAM BRANDS CO,408 SOUTH 4TH STREET,,,Frankfort,KY,40202,,CONSOLIDATED GRAIN AND BARGE C,0,34938.,21,33678.,20241004,20241004,0,20241004,80708,20241004,80708,20241004,N,90,,,,,3500,69000,,,,3,412171,10661249,12026804,3,F,BOL,6.,0,570.,1,570.,1,570.,570.,0.,0.,Y,0,0,90,,0.,2024-09-19 22:19:53,0,2025-04-21 22:33:17,INFAJOB,WMIAHASNF_15_AGK_3906578_20240919160034.txt,WMI,6c4d06f6e9b8f148d66c4e48e268b573
46584015,2024-12-20 00:00:00,202412,20241220,,7002,-7002,AGC,-961,3,Inbound ASN,84976049,,,,,,,705986,EDI_113961_WESTERN CA,125 MEZZETTA COURT,,,AMERICAN CANYON,CA,94503,,,0,396.,3,66.,20241227,20241227,0,20241230,163701,20241230,163701,0,N,40,,,,,9999,99990,,,4081404,1,MISCKSE,1865328,12938428,2,F,XDK,1.,0,22.,0,0.,0,0.,0.,0.,0.,Y,0,0,10,,0.,2024-12-17 02:18:35,0,2025-04-25 01:21:21,INFAJOB,WMIAHASNF_15_AGC_4184010_20241216190037.txt,WMI,fdcfe66338186457c4aca6f6e613000e
46736929,2024-12-20 00:00:00,202412,20241220,,7002,-7002,AGC,-961,3,Inbound ASN,84976049,,,,,,,705986,EDI_113961_WESTERN CA,125 MEZZETTA COURT,,,AMERICAN CANYON,CA,94503,,,0,396.,3,66.,20241227,20241227,0,20241230,163701,20241230,163701,0,N,40,,,,,9999,99990,,,4082215,1,MISCLAK,161017,13060051,5,F,XDK,1.,0,22.,0,0.,0,0.,0.,0.,0.,Y,0,0,10,,0.,2024-12-17 02:18:35,0,2025-04-25 01:21:21,INFAJOB,WMIAHASNF_15_AGC_4184010_20241216190037.txt,WMI,60ef710800e85d95c458acd13688f7a0
46616515,2025-02-11 00:00:00,202502,20250211,,7002,-7002,AGC,-961,1,PO ASN,4071612,,,,,,,SGWWESNJ,WESTERN CARRIERS HUB,5601 WESTSIDE AVE,,,NORTH BERGEN,NJ,07047,,,0,22.,3,3.,20241220,20241227,0,20250103,194541,20250103,195658,0,N,40,,,,,50,35100,,,,1,MISCHIC,2402272,13113973,1,F,XDK,1.,0,22.,3,3.,0,0.,22.,0.,0.,Y,0,0,40,,0.,2024-12-17 02:18:35,0,2025-04-25 01:21:21,INFAJOB,WMIAHASNF_15_AGC_4184010_20241216190037.txt,WMI,ef9bdb121c5d81a25d75801161dacca7
46634557,2025-02-11 00:00:00,202502,20250211,,7002,-7002,AGC,-961,1,PO ASN,4069536,,,,,,,SGWWESNJ,WESTERN CARRIERS HUB,5601 WESTSIDE AVE,,,NORTH BERGEN,NJ,07047,,,0,22.,1,1.,20241220,20241227,0,20250103,210415,20250103,210415,0,N,40,,,,,50,35100,,,,1,MISCHIC,2402272,13113973,1,F,XDK,1.,0,22.,1,1.,0,0.,22.,0.,0.,Y,0,0,40,,0.,2024-12-17 02:18:35,0,2025-04-25 01:21:21,INFAJOB,WMIAHASNF_15_AGC_4184010_20241216190037.txt,WMI,f1ed38c5ac17f87e5bd76c124109db2f
46392189,2025-01-19 00:00:00,202501,20250119,,7002,-7002,AGC,-961,1,PO ASN,4082928,,,,,,,707394,VAZ BROTHERS WAREHOUSE 1170,1170 SOUTH GUILD AVENUE,,,LODI,CA,95240,,,0,22.,5,260.,20250106,20250107,0,20250107,114312,20250107,114312,0,N,40,,,,,75,75100,,,,1,MISCINA,2237158,12946561,1,F,XDK,1.,0,22.,5,260.,0,0.,260.,0.,0.,Y,0,0,40,,0.,2024-12-17 02:18:35,0,2025-04-25 01:21:21,INFAJOB,WMIAHASNF_15_AGC_4184010_20241216190037.txt,WMI,5717c5be6f94bdbca45c38588f40c9f5
46705394,2025-01-19 00:00:00,202501,20250119,,7002,-7002,AGC,-961,1,PO ASN,4061196,,,,,,,707394,VAZ BROTHERS WAREHOUSE 1170,1170 SOUTH GUILD AVENUE,,,LODI,CA,95240,,,0,22.,2,120.,20250106,20250107,0,20250107,114255,20250107,114255,0,N,40,,,,,50,35100,,,,1,MISCHIC,2402272,13113973,1,F,XDK,1.,0,22.,2,120.,0,0.,120.,0.,0.,Y,0,0,40,,0.,2024-12-17 02:18:35,0,2025-04-25 01:21:21,INFAJOB,WMIAHASNF_15_AGC_4184010_20241216190037.txt,WMI,12cb99f6fe8e3cfb8721094b90fdd18a
55480455,2025-02-25 00:00:00,202502,20250225,,7002,-7002,AGC,-961,3,Inbound ASN,86365529,,,,,,,707037,ANKAA GLOBAL LOGISTICS - CA,4750 BUSINESS CENTER DRIVE,,,FAIRFIELD,CA,94534,,,0,22.,2,280.,20250224,20250224,0,20250221,134123,20250221,134123,0,N,40,,,,,9999,99990,,,4133534,1,MISCORE,1292530,13056607,1,F,XDK,1.,0,22.,2,280.,0,0.,280.,0.,0.,Y,0,0,40,,0.,2025-02-20 02:22:42,0,2025-04-25 01:21:21,INFAJOB,WMIAHASNF_15_AGC_4371204_20250219190044.txt,WMI,ce69c1b4b729779f957b603cf5cf42e1
55256031,2025-03-05 00:00:00,202503,20250305,,7002,-7002,AGC,-961,1,PO ASN,4090748,,,,,,,702933,VALLEY WINE WAREHOUSE,75 S KELLY ROAD,,,AMERICAN CANYON,CA,95403,,,0,22.,1,3.,20250227,20250227,0,20250227,144536,20250227,144536,0,N,40,,,,,70,37000,,,,1,MISCLOU,2213802,12990002,1,F,XDK,1.,0,22.,1,3.,0,0.,22.,0.,0.,Y,0,0,40,,0.,2025-02-20 02:22:42,0,2025-04-25 01:21:21,INFAJOB,WMIAHASNF_15_AGC_4371204_20250219190044.txt,WMI,c5debf56cbba43398c7426f9afa6d6f2
55292742,2025-03-03 00:00:00,202503,20250303,,7002,-7002,AGC,-961,1,PO ASN,4128349,,,,,,,701199,VALLEY WW CA 175,175 TOWER ROAD,,,AMERICAN CANYON,CA,94503,,,0,22.,2,73.,20250226,20250226,0,20250227,131941,20250227,131941,0,N,40,,,,,54,67100,,,,1,MISCOHC,9595229,13006627,1,F,XDK,1.,0,22.,2,73.,0,0.,73.,0.,0.,Y,0,0,40,,0.,2025-02-20 02:22:42,0,2025-04-25 01:21:21,INFAJOB,WMIAHASNF_15_AGC_4371204_20250219190044.txt,WMI,09c50454565f38158f10f78098c5323e
55538824,2025-03-03 00:00:00,202503,20250303,,7002,-7002,AGC,-961,3,Inbound ASN,86348254,,,,,,,701199,VALLEY WW CA 175,175 TOWER ROAD,,,AMERICAN CANYON,CA,94503,,,0,660.,33,1117.,20250226,20250226,0,20250227,131606,20250227,132100,0,N,40,,,,,9999,99990,,,4128576,1,MISCTEN,6491550,12968114,26,F,XDK,1.,0,22.,1,5.,0,0.,5.,0.,0.,Y,0,0,40,,0.,2025-02-20 02:22:42,0,2025-04-25 01:21:21,INFAJOB,WMIAHASNF_15_AGC_4371204_20250219190044.txt,WMI,082f43a1ac93b6bc1ba17eb0e1b04be4
55178514,2025-03-03 00:00:00,202503,20250303,,7002,-7002,AGC,-961,3,Inbound ASN,86348254,,,,,,,701199,VALLEY WW CA 175,175 TOWER ROAD,,,AMERICAN CANYON,CA,94503,,,0,660.,33,1117.,20250226,20250226,0,20250227,131606,20250227,132100,0,N,40,,,,,9999,99990,,,4126881,1,MISCNVL,428533,12991968,19,F,XDK,1.,0,22.,1,40.,0,0.,40.,0.,0.,Y,0,0,40,,0.,2025-02-20 02:22:42,0,2025-04-25 01:21:21,INFAJOB,WMIAHASNF_15_AGC_4371204_20250219190044.txt,WMI,51fbde0bdd9f6a46885c73ec2e773bfe
34521122,2024-09-24 00:00:00,202409,20240924,,7001,-7001,AGK,-960,3,Inbound ASN,82732190,,OTHR,,84579,1829,,100033,PERNOD RICARD USA,100 MANHATTANVILLE ROAD,,,NORTH BERGEN,NY,10577,,WESTERN CARRIERS INC,0,11751.,20,11751.,20240917,20240919,0,20240919,132905,20240919,132906,20240924,N,90,,405513,,,4500,43500,,,3994612,4,361381,81238,12026133,2,F,NYM,12.,0,528.,1,528.,1,528.,528.,0.,0.,Y,0,0,90,,0.,2024-09-19 22:19:53,0,2025-04-21 22:33:17,INFAJOB,WMIAHASNF_15_AGK_3906578_20240919160034.txt,WMI,520a694a4727f96a81ec69a569c09446
34605562,2024-09-24 00:00:00,202409,20240924,,7001,-7001,AGK,-960,3,Inbound ASN,82732317,,OTHR,,175479,1865,,100033,PERNOD RICARD USA,100 MANHATTANVILLE ROAD,,,NORTH BERGEN,NY,10577,,WESTERN CARRIERS INC,0,11604.,23,12132.,20240917,20240919,0,20240919,91031,20240919,141842,20240924,N,90,,405700,,,0,63300,,,3994657,4,13503,23233620,11887646,3,F,ARL,6.,0,1164.,4,1164.,4,1164.,1164.,0.,0.,Y,0,0,90,,0.,2024-09-19 22:19:53,0,2025-04-21 22:33:17,INFAJOB,WMIAHASNF_15_AGK_3906578_20240919160034.txt,WMI,27474188e9bc0390d1078417c5285f8c
34648580,2024-09-24 00:00:00,202409,20240924,,7001,-7001,AGK,-960,3,Inbound ASN,82732318,,WECA,,NA,1270,,100033,PERNOD RICARD USA,100 MANHATTANVILLE ROAD,,,NORTH BERGEN,NY,10577,,WESTERN CARRIERS INC,0,10524.,22,9228.,20240917,20240919,0,20240923,101227,20240923,105404,20240924,N,90,,485519,,,0,64200,,,3994693,5,576451,72963,12014873,5,F,KSE,12.,0,1584.,3,1584.,3,1584.,1584.,0.,0.,Y,0,0,90,,0.,2024-09-19 22:19:53,0,2025-04-21 22:33:17,INFAJOB,WMIAHASNF_15_AGK_3906578_20240919160034.txt,WMI,0ad3e99e73430819c35373b349bc43e7
46666164,2025-01-09 00:00:00,202501,20250109,,7002,-7002,AGC,-961,3,Inbound ASN,84565973,,SNKS,,84565973,UMXU248139,,101079,BACARDI USA INC,2701 LE JEUNE ROAD,,,JACKSONVILLE,FL,33134,,CARRIER FOR PRE-PAID SUPPLIER,0,12516.,26,11592.,20241204,20241216,0,20241216,164842,20241216,165919,20250109,N,90,,300610,,,6600,39600,,,4054434,9,11291,1867881,11993921,2,F,HIC,12.,0,528.,1,528.,1,528.,528.,0.,0.,Y,0,0,90,,0.,2024-12-17 02:18:35,0,2025-04-22 01:19:23,INFAJOB,WMIAHASNF_15_AGC_4184010_20241216190037.txt,WMI,be0e7ea9cf9bd632a9a02d6073948930
46643222,2024-12-20 00:00:00,202412,20241220,,7002,-7002,AGC,-961,1,PO ASN,4081624,,,,,,,705616,CORDELIA ROAD 2875,2875 CORDELIA ROAD,,,FAIRFIELD,CA,94534,,,0,22.,1,70.,20241219,20241219,0,20241220,111114,20241220,111114,0,N,40,,,,,46,62100,,,,1,MISCLAS,604532,12852462,1,F,XDK,1.,0,22.,1,70.,0,0.,70.,0.,0.,Y,0,0,40,,0.,2024-12-17 02:18:35,0,2025-04-25 01:21:21,INFAJOB,WMIAHASNF_15_AGC_4184010_20241216190037.txt,WMI,a214fa2e4e7e0fe36ad8fc73d3f8c54c
46761713,2025-01-30 00:00:00,202501,20250130,,7002,-7002,AGC,-961,1,PO ASN,4082290,,,,,,,700145,BIAGI CA 787,787 AIRPARK ROAD,,,NAPA,CA,94558,,,0,22.,1,1.,20241230,20241230,0,20241230,233605,20241230,233605,0,N,40,,,,,40,34000,,,,1,MISCPHX,2028527,12886643,1,F,XDK,1.,0,22.,1,1.,0,0.,22.,0.,0.,Y,0,0,40,,0.,2024-12-17 02:18:35,0,2025-04-25 01:21:21,INFAJOB,WMIAHASNF_15_AGC_4184010_20241216190037.txt,WMI,4af944dfed22cc3ba0123f930854b169
55141767,2025-02-19 00:00:00,202502,20250219,,7002,-7002,AGC,-961,1,PO ASN,4131025,,,,,,,702262,EDI_SAZERAC_BARTON BRANDS 1010 US,1010 WITHROW COURT,,,BARDSTOWN,KY,40004,,,0,22.,0,0.,20250227,20250303,0,0,0,0,0,0,N,10,,,,,50,35100,,,,1,MISCHIC,2402272,13113973,1,F,XDK,1.,0,22.,0,0.,0,0.,22.,0.,0.,Y,0,0,10,,0.,2025-02-20 02:22:42,0,2025-04-25 01:21:21,INFAJOB,WMIAHASNF_15_AGC_4371204_20250219190044.txt,WMI,a1d71e2e40a8f2c37ac77cfcd3ab064d
55435579,2025-02-25 00:00:00,202502,20250225,,7002,-7002,AGC,-961,1,PO ASN,4133014,,,,,,,707438,EDI_PARK STREET_ANKAA GLOBAL-CA,2130 CORDELIA ROAD,,,FAIRFIELD,CA,94534,,,0,22.,1,26.,20250224,20250224,0,20250220,121325,20250220,121325,0,N,40,,,,,85,38700,,,,1,MISCCOA,603892,13173221,1,F,XDK,1.,0,22.,1,26.,0,0.,26.,0.,0.,Y,0,0,40,,0.,2025-02-20 02:22:42,0,2025-04-25 01:21:21,INFAJOB,WMIAHASNF_15_AGC_4371204_20250219190044.txt,WMI,8d29a4b036da4449dc0f755bea87dc8f
55407109,2025-03-05 00:00:00,202503,20250305,,7002,-7002,AGC,-961,3,Inbound ASN,86367090,,,,,,,702933,VALLEY WINE WAREHOUSE,75 S KELLY ROAD,,,AMERICAN CANYON,CA,95403,,,0,132.,24,1310.,20250227,20250227,0,20250227,144423,20250227,144536,0,N,40,,,,,9999,99990,,,4090748,1,MISCLOU,2213802,12990002,4,F,XDK,1.,0,22.,1,3.,0,0.,3.,0.,0.,Y,0,0,40,,0.,2025-02-20 02:22:42,0,2025-04-25 01:21:21,INFAJOB,WMIAHASNF_15_AGC_4371204_20250219190044.txt,WMI,58a6fab340534cfe215e7fde8ec92d67
55356013,2025-03-03 00:00:00,202503,20250303,,7002,-7002,AGC,-961,1,PO ASN,4132390,,,,,,,701199,VALLEY WW CA 175,175 TOWER ROAD,,,AMERICAN CANYON,CA,94503,,,0,22.,2,84.,20250226,20250226,0,20250227,131657,20250227,131657,0,N,40,,,,,95,80100,,,,1,MISCWAP,2184675,13035126,1,F,XDK,1.,0,22.,2,84.,0,0.,84.,0.,0.,Y,0,0,40,,0.,2025-02-20 02:22:42,0,2025-04-25 01:21:21,INFAJOB,WMIAHASNF_15_AGC_4371204_20250219190044.txt,WMI,53588770f0dfabe12480a79b74cc851f
54946109,2025-02-28 00:00:00,202502,20250228,,7002,-7002,AGC,-961,1,PO ASN,4130458,,,,,,,6201-STFE,SOUTHERN GLAZER'S OF CA-SOUTH,13500 FOSTER ROAD,,,SANTA FE SPRINGS,CA,90670,,,0,22.,1,9.,20250227,20250228,0,20250228,161800,20250228,161800,0,N,40,,,,,50,35300,,,,1,MISCHIM,920691,13016240,1,F,XDK,1.,0,22.,1,9.,0,0.,22.,0.,0.,Y,0,0,40,,0.,2025-02-20 02:22:42,0,2025-04-25 01:21:21,INFAJOB,WMIAHASNF_15_AGC_4371204_20250219190044.txt,WMI,d6bfde608765d43e2c2924e8b628d634
46694836,2025-01-09 00:00:00,202501,20250109,,7002,-7002,AGC,-961,3,Inbound ASN,84565973,,SNKS,,84565973,UMXU248139,,101079,BACARDI USA INC,2701 LE JEUNE ROAD,,,JACKSONVILLE,FL,33134,,CARRIER FOR PRE-PAID SUPPLIER,0,12516.,26,11592.,20241204,20241216,0,20241216,164842,20241216,165919,20250109,N,90,,300610,,,6600,39600,,,4054434,6,38168,202613,12044217,13,F,HIC,12.,0,1056.,1,1056.,1,1056.,1056.,0.,0.,Y,0,0,90,,0.,2024-12-17 02:18:35,0,2025-04-22 01:19:23,INFAJOB,WMIAHASNF_15_AGC_4184010_20241216190037.txt,WMI,5ef71e086569ef8450ce4d310051baf8
55325251,2025-02-19 00:00:00,202502,20250219,,7002,-7002,AGC,-961,3,Inbound ASN,CHILL021725,,PCT,,Chill21725,5011,FAB000000R,FAB114,The Fableist Wine Co,793 Higuera St,Suite 2,,San Luis Obispo,CA,93401,,,0,15380.,20,15360.,20250210,0,0,20250219,175419,20250219,175419,20250219,N,90,,NA,,,0,99900,,,FAB000000R,2,FAB00009,134247,11891631,2,F,FAB,12.,0,15360.,20,15360.,20,15360.,15360.,0.,0.,Y,0,0,90,,0.,2025-02-20 02:22:42,0,2025-04-22 01:19:23,INFAJOB,WMIAHASNF_15_AGC_4371204_20250219190044.txt,WMI,e5cd8ccf7a3a0aaaaa371c6fe33a3afa
34448717,2024-09-30 00:00:00,202409,20240930,,7001,-7001,AGK,-960,3,Inbound ASN,82935588,,OTHR,,1047620,522739,,700384,UNITED STATES DISTILLED PRODUC,1607 SOUTH 12TH STREET,,,PRINCETON,MN,55371,,,0,88.,20,20.,20240926,20240930,0,20240930,142858,20240930,143231,0,N,40,,9422516,,,9999,99990,,,4003290,1,MISCLAS,19475,4747617,3,F,XDK,1.,0,22.,1,1.,0,0.,1.,0.,0.,Y,0,0,40,,0.,2024-09-19 22:19:53,0,2025-04-22 16:45:19,INFAJOB,WMIAHASNF_15_AGK_3906578_20240919160034.txt,WMI,82847a4ce3e3a68d1b3e8e3cdce90c4d
46827098,2025-01-21 00:00:00,202501,20250121,,7002,-7002,AGC,-961,3,Inbound ASN,83988121,,,,,,,705713,EDI_SHAW ROSS_LANSDALE,6000 CANNON AVENUE,,,LANSDALE,PA,19446,,,0,22.,2,56.,20241112,20241118,0,20241216,182223,20241216,182453,0,N,40,,,,,9999,99990,,,4047300,1,MISCHIC,2402272,13113973,1,F,XDK,1.,0,22.,2,56.,0,0.,56.,0.,0.,Y,0,0,40,,0.,2024-12-17 02:18:35,0,2025-04-25 01:21:21,INFAJOB,WMIAHASNF_15_AGC_4184010_20241216190037.txt,WMI,59233385c73e3c4e53cf7042f28a51a8
46946837,2025-01-17 00:00:00,202501,20250117,,7002,-7002,AGC,-961,1,PO ASN,4081333,,,,,,,707037,ANKAA GLOBAL LOGISTICS - CA,4750 BUSINESS CENTER DRIVE,,,FAIRFIELD,CA,94534,,,0,22.,0,0.,20241219,20241219,0,0,0,0,0,0,N,10,,,,,56,61900,,,,1,MISCTXD,2179873,13026456,1,F,XDK,1.,0,22.,0,0.,0,0.,22.,0.,0.,Y,0,0,10,,0.,2024-12-17 02:18:35,0,2025-04-25 01:21:21,INFAJOB,WMIAHASNF_15_AGC_4184010_20241216190037.txt,WMI,5d3cd8f911ce7804c69ab569c9dd4211
46995816,2025-02-27 00:00:00,202502,20250227,,7002,-7002,AGC,-961,3,Inbound ASN,83750440,,,,,,,705713,EDI_SHAW ROSS_LANSDALE,6000 CANNON AVENUE,,,LANSDALE,PA,19446,,,0,22.,1,28.,20241028,20241104,0,20241217,105148,20241217,105148,0,N,40,,,,,9999,99990,,,4037829,1,MISCHIC,2402272,13113973,1,F,XDK,1.,0,22.,1,28.,0,0.,28.,0.,0.,Y,0,0,40,,0.,2024-12-17 02:18:35,0,2025-04-25 01:21:21,INFAJOB,WMIAHASNF_15_AGC_4184010_20241216190037.txt,WMI,033be6cad904cc12fab7c94193db237b
46659123,2025-02-11 00:00:00,202502,20250211,,7002,-7002,AGC,-961,1,PO ASN,4070363,,,,,,,SGWWESNJ,WESTERN CARRIERS HUB,5601 WESTSIDE AVE,,,NORTH BERGEN,NJ,07047,,,0,22.,0,0.,20241220,20241227,0,0,0,0,0,0,N,10,,,,,50,35400,,,,1,MISCHIB,6491230,12907000,1,F,XDK,1.,0,22.,0,0.,0,0.,22.,0.,0.,Y,0,0,10,,0.,2024-12-17 02:18:35,0,2025-04-25 01:21:21,INFAJOB,WMIAHASNF_15_AGC_4184010_20241216190037.txt,WMI,c769b8386d7e2ab0ea26cfd046502fdb
47033181,2024-12-20 00:00:00,202412,20241220,,7002,-7002,AGC,-961,1,PO ASN,4079744,,,,,,,705616,CORDELIA ROAD 2875,2875 CORDELIA ROAD,,,FAIRFIELD,CA,94534,,,0,22.,1,42.,20241219,20241219,0,20241220,111122,20241220,111122,0,N,40,,,,,55,66200,,,,1,MISCOKT,2402592,12898760,1,F,XDK,1.,0,22.,1,42.,0,0.,42.,0.,0.,Y,0,0,40,,0.,2024-12-17 02:18:35,0,2025-04-25 01:21:21,INFAJOB,WMIAHASNF_15_AGC_4184010_20241216190037.txt,WMI,90e5255dc3bbcd981c0023cd5ff42421
46641974,2024-12-16 00:00:00,202412,20241216,,7002,-7002,AGC,-961,3,Inbound ASN,84976049,,,,,,,705986,EDI_113961_WESTERN CA,125 MEZZETTA COURT,,,AMERICAN CANYON,CA,94503,,,0,396.,3,66.,20241227,20241227,0,20241230,163701,20241230,163701,0,N,40,,,,,9999,99990,,,4080477,1,MISCWAP,2184675,13035126,15,F,XDK,1.,0,22.,0,0.,0,0.,0.,0.,0.,Y,0,0,10,,0.,2024-12-17 02:18:35,0,2025-04-25 01:21:21,INFAJOB,WMIAHASNF_15_AGC_4184010_20241216190037.txt,WMI,73dc6debd65adaeb19c6c98c45bcd5c2
46893619,2025-02-11 00:00:00,202502,20250211,,7002,-7002,AGC,-961,1,PO ASN,4075916,,,,,,,SGWWESNJ,WESTERN CARRIERS HUB,5601 WESTSIDE AVE,,,NORTH BERGEN,NJ,07047,,,0,22.,1,1.,20241220,20241227,0,20250103,193441,20250103,193441,0,N,40,,,,,50,35100,,,,1,MISCHIC,2402272,13113973,1,F,XDK,1.,0,22.,1,1.,0,0.,22.,0.,0.,Y,0,0,40,,0.,2024-12-17 02:18:35,0,2025-04-25 01:21:21,INFAJOB,WMIAHASNF_15_AGC_4184010_20241216190037.txt,WMI,641912cf3a688df5a2847d3e3fac4a7b
46847456,2025-01-19 00:00:00,202501,20250119,,7002,-7002,AGC,-961,1,PO ASN,4079576,,,,,,,702150,EDI_100402_SANTA CLARA,363 INDUSTRIAL WAY,,,BENICIA,CA,94510,,,0,22.,1,10.,20250109,20250109,0,20250109,174840,20250109,174840,0,N,40,,,,,56,61900,,,,1,MISCTXD,2179873,13026456,1,F,XDK,1.,0,22.,1,10.,0,0.,44.,0.,0.,Y,0,0,40,,0.,2024-12-17 02:18:35,0,2025-04-25 01:21:21,INFAJOB,WMIAHASNF_15_AGC_4184010_20241216190037.txt,WMI,a72f1dcf8b04ec2b362b01598f3a5604
54943229,2025-04-24 00:00:00,202504,20250424,,7002,-7002,AGC,-961,3,Inbound ASN,86351055,,,,,,,701582,EDI_100258_HEAVEN HILL 1064,1064 LORETTO ROAD,,,BARDSTOWN,KY,40004,,,0,88.,17,935.,20250303,20250313,0,20250313,105151,20250313,105235,0,N,40,,,,,9999,99990,,,4125798,1,MISCHIK,604212,12978507,4,F,XDK,1.,0,22.,3,180.,0,0.,180.,0.,0.,Y,0,0,40,,0.,2025-02-20 02:22:42,0,2025-04-25 01:21:21,INFAJOB,WMIAHASNF_15_AGC_4371204_20250219190044.txt,WMI,35c9cd4eb7f3df0373c8485dc5386488
46669498,2025-03-31 00:00:00,202503,20250331,,7002,-7002,AGC,-961,3,Inbound ASN,84971947,,,,,,,705751,AMUH BORDEAUX-,B1 RUE MATHIEU,,,BRUGES,33,33520,,,0,198.,17,1364.,20250110,20250317,0,20250317,175209,20250317,175431,0,N,40,,,,,9999,99990,,,3755822,1,MISCTXH,2180193,12920171,8,F,XDK,1.,0,22.,3,270.,0,0.,270.,0.,0.,Y,0,0,40,,0.,2024-12-17 02:18:35,0,2025-04-25 01:21:21,INFAJOB,WMIAHASNF_15_AGC_4184010_20241216190037.txt,WMI,e70d7a7af2e5fc1a4a8ab85f7af26298
46661378,2025-03-31 00:00:00,202503,20250331,,7002,-7002,AGC,-961,3,Inbound ASN,84971947,,,,,,,705751,AMUH BORDEAUX-,B1 RUE MATHIEU,,,BRUGES,33,33520,,,0,198.,17,1364.,20250110,20250317,0,20250317,175209,20250317,175431,0,N,40,,,,,9999,99990,,,3768402,1,MISCLAK,161017,13060051,4,F,XDK,1.,0,22.,6,591.,0,0.,591.,0.,0.,Y,0,0,40,,0.,2024-12-17 02:18:35,0,2025-04-25 01:21:21,INFAJOB,WMIAHASNF_15_AGC_4184010_20241216190037.txt,WMI,f13ff11347e92ebedb8b01036b1e2644
55375990,2025-04-03 00:00:00,202504,20250403,,7002,-7002,AGC,-961,1,PO ASN,4121636,,,,,,,703081,SNKSO WINE WHSE CA CERES-CA BLDG S-,17001 E HWY 120 BLDG S,,,RIPON,CA,95366,,,0,22.,1,1.,20250227,20250227,0,20250228,133418,20250228,133418,0,N,40,,,,,30,71100,,,,1,MISCNVL,428533,12991968,1,F,XDK,1.,0,22.,1,1.,0,0.,22.,0.,0.,Y,0,0,40,,0.,2025-02-20 02:22:42,0,2025-04-25 01:21:21,INFAJOB,WMIAHASNF_15_AGC_4371204_20250219190044.txt,WMI,ea58a87b1a0503443d621dd8218eaa16
55477672,2025-04-03 00:00:00,202504,20250403,,7002,-7002,AGC,-961,3,Inbound ASN,86348206,,,,,,,703081,SNKSO WINE WHSE CA CERES-CA BLDG S-,17001 E HWY 120 BLDG S,,,RIPON,CA,95366,,,0,418.,22,444.,20250227,20250227,0,20250228,133054,20250228,134744,0,N,40,,,,,9999,99990,,,4132071,1,MISCARL,9594589,13052294,3,F,XDK,1.,0,22.,2,2.,0,0.,2.,0.,0.,Y,0,0,40,,0.,2025-02-20 02:22:42,0,2025-04-25 01:21:21,INFAJOB,WMIAHASNF_15_AGC_4371204_20250219190044.txt,WMI,ba8c0fc6cf013b925101775677ee8023
