wm_item_sk,bottles_per_case,case_weight,case_volume,case_weight_uom,case_volume_uom,case_length,case_width,case_height,case_dimension_uom,site_id,wm_warehouse_cd,item_no,division_cd,division_desc,item_desc,item_size,case_price_amt,bottles_per_pallet,pallet_length,pallet_width,pallet_height,pallet_dimension_uom,max_pallet_stacked_qty,bottles_per_layer,bottle_weight,bottle_volume,pallet_weight,pallet_weight_uom,pallet_volume,pallet_volume_uom,cases_per_layer_qty,layers_per_pallet_qty,item_conveyable_ind,case_putaway_type_cd,bottle_length,bottle_width,bottle_height,bottle_dimension_uom,lpn_label_case_ind,heat_sensitive_ind,force_qualtiy_control_audit_ind,bulk_stack_off_set_cd,wcs_tote_cd,perm_assignment_cd,override_pick_type_cd,scm_item_status_cd,scm_item_status_desc,path_no,corp_suppl_sapvnd_num,vendor_product_no,category_cd,suppl_item_no_xref,scc_barcode,upc_barcode,bupc_barcode,crv_barcode,mon_barcode,ean_barcode,load_dt,load_id,modified_dt,modified_user,src_desc,source_system,check_sum
10801410,1,1.,1.,POUNDS,CUBIC INCHES,1.,1.,1.,INCHES,7002,AGC,583061,A,,CH ANGELUS 18 ELISA BOU S EMIL FOV,1.5L,0.,1,48.,40.,5.,inches,0,1,1.,1.,1.,pounds,1.,cubic inches,1,1,Y,,1.,1.,1.,inches,,,,,,,,,Blank As Valid,2018,106037,21398,W,,,,,,,,2025-06-13 01:22:15,0,2025-06-13 01:22:15,INFA JOB,WMISTSTYL_2_AGC_4697302_20250612190047.txt,WMI,c72c8bd635f73b2ba4edb912b7e0d1d3
223801,12,1.,1.,POUNDS,CUBIC INCHES,1.,1.,1.,INCHES,7002,AGC,663514,S,,SILK & SPICE RED BLEND 23,750ML,6.13,1,48.,40.,5.,inches,0,1,1.,1.,1.,pounds,1.,cubic inches,1,1,Y,,1.,1.,1.,inches,,,,,,,,,Blank As Valid,2023,103281,28464,W,,65601012000803,739949026320,,,,,2025-06-13 01:22:15,0,2025-06-14 01:22:25,INFA JOB,WMISTSTYL_2_AGC_4697302_20250612190047.txt,WMI,567fa85f728630f36b4b369c69ad1ae2
219335,12,1.,1.,POUNDS,CUBIC INCHES,1.,1.,1.,INCHES,7001,AGK,976337,S,,FOUR LOKO SOUR GRAPE CAN 12PK,23.5Z,1.61,1,48.,40.,5.,inches,0,1,1.,1.,1.,pounds,1.,cubic inches,1,1,Y,,1.,1.,1.,inches,,,,,,,,,Blank As Valid,,112422,24554,B,,0849806002661,849806002678,,,,,2025-06-28 22:15:52,0,2025-06-29 22:25:53,INFA JOB,WMISTSTYL_2_AGK_4742060_20250628160045.txt,WMI,d8f1e4c2c2c0ce8d7740abccfcbf1ca8
190706,12,1.,1.,POUNDS,CUBIC INCHES,1.,1.,1.,INCHES,7001,AGK,975803,E,,BARBI ROSSO DI MONTALCINO 18,750ML,14.3733,1,48.,40.,5.,inches,0,1,1.,1.,1.,pounds,1.,cubic inches,1,1,Y,,1.,1.,1.,inches,,,,,,,,,Blank As Valid,2018,100224,8293,W,,40089744760928,089744760920,,,,,2025-06-28 22:15:52,0,2025-06-29 22:25:53,INFA JOB,WMISTSTYL_2_AGK_4742060_20250628160045.txt,WMI,98e84970ce5b4a7fb8c357b566095f77
121834,12,1.,1.,POUNDS,CUBIC INCHES,1.,1.,1.,INCHES,7002,AGC,981940,S,,CALIFORNIA REFINED CHARDONNAY,750ML,5.,1,48.,40.,5.,inches,0,1,1.,1.,1.,pounds,1.,cubic inches,1,1,Y,,1.,1.,1.,inches,,,,,,O,,,Blank As Valid,,102754,54477,W,,10848375008033,848375008036,,,,,2024-09-05 20:14:33,0,2025-05-20 01:20:59,INFA JOB,WMISTSTYL_2_AGC_3866466_20240905140032.txt,WMI,10f86799c4862009a6465d22ed15d5e0
117350,12,1.,1.,POUNDS,CUBIC INCHES,1.,1.,1.,INCHES,7002,AGC,641054,E,,CECCHI CHIANTI DOCG(SC)22 SS,750ML,9.1,1,48.,40.,5.,inches,0,1,1.,1.,1.,pounds,1.,cubic inches,1,1,Y,,1.,1.,1.,inches,,,,,,O,,,Blank As Valid,2022,100402,7299,W,,10086891083879,086891083872,,,,,2024-09-05 20:14:33,0,2025-05-20 01:20:59,INFA JOB,WMISTSTYL_2_AGC_3866466_20240905140032.txt,WMI,ee2ba3f129674dd09202843708f8d70e
109670,12,1.,1.,POUNDS,CUBIC INCHES,1.,1.,1.,INCHES,7002,AGC,353603,S,,RODNEY STRONG MERLOT SS,750ML,10.83,1,48.,40.,5.,inches,0,1,1.,1.,1.,pounds,1.,cubic inches,1,1,Y,,1.,1.,1.,inches,,,,,,O,,10,Sku Active,,100301,27996,W,,,,,,,,2024-09-05 20:14:33,0,2025-05-20 01:20:59,INFA JOB,WMISTSTYL_2_AGC_3866466_20240905140032.txt,WMI,87c167b5a54c2e02037a5f2fe281f377
112886,6,1.,1.,POUNDS,CUBIC INCHES,1.,1.,1.,INCHES,7002,AGC,569196,S,,MAKERS MARK BBN PS(WSKYSOC)109.3,750ML,34.47,1,48.,40.,5.,inches,0,1,1.,1.,1.,pounds,1.,cubic inches,1,1,Y,,1.,1.,1.,inches,,,,,,O,,10,Sku Active,,100285,26357,L,,10085246500467,085246500460,,,,,2024-09-05 20:14:33,0,2025-05-20 01:20:59,INFA JOB,WMISTSTYL_2_AGC_3866466_20240905140032.txt,WMI,02470069940b066c50691c7d53eb9c77
116709,12,1.,1.,POUNDS,CUBIC INCHES,1.,1.,1.,INCHES,7002,AGC,177101,S,,35 SOUTH CABERNET MERLOT(ORG),750ML,4.17,1,48.,40.,5.,inches,0,1,1.,1.,1.,pounds,1.,cubic inches,1,1,Y,,1.,1.,1.,inches,,,,,,O,,10,Sku Active,,100474,5793,W,,10088320133193,088320133196,,,,,2024-09-05 20:14:33,0,2025-05-20 01:20:59,INFA JOB,WMISTSTYL_2_AGC_3866466_20240905140032.txt,WMI,e4c885798cfa2d6d76bfee71b78746c1
348869,12,1.,1.,POUNDS,CUBIC INCHES,1.,1.,1.,INCHES,7002,AGC,677650,S,,DOM STE MICHELLE BRUT VYD SEL FC,750ML,7.52,1,48.,40.,5.,inches,0,1,1.,1.,1.,pounds,1.,cubic inches,1,1,Y,,1.,1.,1.,inches,,,,,,,,,Blank As Valid,,100501,23977,W,,40088586600249,088586600241,,,,,2025-07-04 06:17:14,0,2025-07-05 01:15:52,INFA JOB,WMISTSTYL_2_AGC_4757530_20250703190047.txt,WMI,66222ea31b2e117ae723e3bd53c3ab6a
253442,6,1.,1.,POUNDS,CUBIC INCHES,1.,1.,1.,INCHES,7001,AGK,660239,S,,1792 BBN SB(BRL PRG)98.6,750ML,25.33,1,48.,40.,5.,inches,0,1,1.,1.,1.,pounds,1.,cubic inches,1,1,Y,,1.,1.,1.,inches,,,,,,O,,10,Sku Active,,100690,20009,L,,10088004063778,088004063771,,,,,2025-03-21 22:21:55,0,2025-05-30 22:24:49,INFA JOB,WMISTSTYL_2_AGK_4457057_20250321160040.txt,WMI,a3bf323b487e49d2d1d1845a391f6f4d
21320656,12,1.,1.,POUNDS,CUBIC INCHES,1.,1.,1.,INCHES,7001,AGK,659141,S,,SVEDKA VODKA 100,1.0L,8.14,1,48.,40.,5.,inches,0,1,1.,1.,1.,pounds,1.,cubic inches,1,1,Y,,1.,1.,1.,inches,,,,,,O,,10,Sku Active,,100690,28806,L,,10088004071384,088004071387,,,,,2025-03-21 22:21:55,0,2025-05-30 22:24:49,INFA JOB,WMISTSTYL_2_AGK_4457057_20250321160040.txt,WMI,9857c74ea893a9dbf45000a7b514d4b9
135149,6,1.,1.,POUNDS,CUBIC INCHES,1.,1.,1.,INCHES,7002,AGC,623105,T,,ANGELS ENVY BBN PS(COSTC231436FY25,750ML,5.,1,48.,40.,5.,inches,0,1,1.,1.,1.,pounds,1.,cubic inches,1,1,Y,,1.,1.,1.,inches,,,,,,O,,10,Sku Active,,101079,10289,L,,10080480029576,080480986353,,,,,2024-09-18 01:20:31,0,2025-05-20 01:20:59,INFA JOB,WMISTSTYL_2_AGC_3900833_20240917190033.txt,WMI,f566d7b46ad6e4c8e65cbaea33696519
129062,6,1.,1.,POUNDS,CUBIC INCHES,1.,1.,1.,INCHES,7002,AGC,631861,T,,ANGELS ENVY BBN PS(ROM1#231487FY25,750ML,5.,1,48.,40.,5.,inches,0,1,1.,1.,1.,pounds,1.,cubic inches,1,1,Y,,1.,1.,1.,inches,,,,,,O,,10,Sku Active,,101079,10289,L,,10080480031425,080480986353,,,,,2024-09-18 01:20:31,0,2025-05-20 01:20:59,INFA JOB,WMISTSTYL_2_AGC_3900833_20240917190033.txt,WMI,fbf42ca7491fa0e7fa43288034bab3f0
313992,12,1.,1.,POUNDS,CUBIC INCHES,1.,1.,1.,INCHES,7001,AGK,542428,S,,RED SCHOONER RED TRANSIT 1,750ML,0.,1,48.,40.,5.,inches,0,1,1.,1.,1.,pounds,1.,cubic inches,1,1,Y,,1.,1.,1.,inches,,,,,,O,,,Blank As Valid,,100102,10316,W,,20017224770118,017224770114,,,,,2025-04-02 22:29:17,0,2025-05-30 22:24:49,INFA JOB,WMISTSTYL_2_AGK_4491202_20250402160041.txt,WMI,2e5c33777376351172f18251b4574f3d
12048668,12,1.,1.,POUNDS,CUBIC INCHES,1.,1.,1.,INCHES,7001,AGK,525345,S,,EVA FRICKE RHEINGAU TRK(SC)20,750ML,0.,1,48.,40.,5.,inches,0,1,1.,1.,1.,pounds,1.,cubic inches,1,1,Y,,1.,1.,1.,inches,,,,,,,,10,Sku Active,2020,102245,97680,W,,0756029461703,756029461703,,,,,2025-06-11 22:24:40,0,2025-06-12 22:24:58,INFA JOB,WMISTSTYL_2_AGK_4693480_20250611160046.txt,WMI,b8d2c2369508331a905e9ae5234e4dad
113506,1,1.,1.,POUNDS,CUBIC INCHES,1.,1.,1.,INCHES,7002,AGC,571949,S,,CHT STE MICH MERLOT CANOE RD 17KEG,19.5L,241.79,1,48.,40.,5.,inches,0,1,1.,1.,1.,pounds,1.,cubic inches,1,1,Y,,1.,1.,1.,inches,,,,,,O,,,Blank As Valid,2017,100501,22991,W,,80088586007787,088586007781,,,,,2024-09-05 20:14:33,0,2025-05-20 01:20:59,INFA JOB,WMISTSTYL_2_AGC_3866466_20240905140032.txt,WMI,9c3cfc3610226e407c798a0b8ce989de
118306,24,1.,1.,POUNDS,CUBIC INCHES,1.,1.,1.,INCHES,7002,AGC,967705,S,,FREIXENET CARTA NEVADA BRUT SS,187ML,1.75,1,48.,40.,5.,inches,0,1,1.,1.,1.,pounds,1.,cubic inches,1,1,Y,,1.,1.,1.,inches,,,,,,O,,10,Sku Active,,103647,5108,W,,20033293004503,088601005518,,,,,2024-09-05 20:14:33,0,2025-05-20 01:20:59,INFA JOB,WMISTSTYL_2_AGC_3866466_20240905140032.txt,WMI,2d255c6a32468d424490413cf417e271
102011,12,1.,1.,POUNDS,CUBIC INCHES,1.,1.,1.,INCHES,7002,AGC,519011,S,,H3 SAUVIGNON BLANC(SC)19 SS,750ML,7.09,1,48.,40.,5.,inches,0,1,1.,1.,1.,pounds,1.,cubic inches,1,1,Y,,1.,1.,1.,inches,,,,,,O,,10,Sku Active,2019,100501,46619,W,,10088586003575,088586003578,,,,,2024-09-05 20:14:33,0,2025-05-20 01:20:59,INFA JOB,WMISTSTYL_2_AGC_3866466_20240905140032.txt,WMI,eb49d468a85479bf942dfa1d184d096e
122151,8,1.,1.,POUNDS,CUBIC INCHES,1.,1.,1.,INCHES,7002,AGC,919148,S,,OLE SMOKY MOONSH PEPPERMINT 8/6P,50ML,19.695,1,48.,40.,5.,inches,0,1,1.,1.,1.,pounds,1.,cubic inches,1,1,Y,,1.,1.,1.,inches,,,,,,O,,,Blank As Valid,,105682,5062,L,,10853915008060,854628006490,,,,,2024-09-05 20:14:33,0,2025-05-20 01:20:59,INFA JOB,WMISTSTYL_2_AGC_3866466_20240905140032.txt,WMI,60b42e57ad710efb8e43405fb9caf435
163015,6,1.,1.,POUNDS,CUBIC INCHES,1.,1.,1.,INCHES,7001,AGK,587969,A,,CA ROME BARBARESCO RIO SORDO 16,1.5L,0.,1,48.,40.,5.,inches,0,1,1.,1.,1.,pounds,1.,cubic inches,1,1,Y,,1.,1.,1.,inches,,,,,,O,,90,Discontinued,2016,114328,6856,W,,,810106780153,,,,,2025-02-21 23:22:46,0,2025-05-30 22:24:49,INFA JOB,WMISTSTYL_2_AGK_4376812_20250221160042.txt,WMI,69fd6a38724a5679c4b55dd01c258d6b
2291556,6,1.,1.,POUNDS,CUBIC INCHES,1.,1.,1.,INCHES,7001,AGK,432032,S,,DELORD BAS ARMAGNAC NAPOLEON 80,750ML,0.,1,48.,40.,5.,inches,0,1,1.,1.,1.,pounds,1.,cubic inches,1,1,Y,,1.,1.,1.,inches,,,,,,O,,90,Discontinued,,103843,32079,L,,,762488002012,,,,,2025-01-21 23:49:16,0,2025-05-30 22:24:49,INFA JOB,WMISTSTYL_2_AGK_4288436_20250121160038.txt,WMI,b1e6d3f819ee6530c20681202c705d75
135288,12,37.45,1746.032,POUNDS,CUBIC INCHES,14.2,10.6,11.6,INCHES,7002,AGC,651303,S,,MEIOMI PINOT NOIR CALIF(SC),750ML,12.12,528,48.,40.,51.4,inches,3,132,2.35,99.789,1647.8,pounds,98688.,cubic inches,11,4,Y,,2.9,3.1,11.1,inches,,,,,,O,,10,Sku Active,,100514,7214,W,,20855165005070,855165005076,,,,,2025-01-31 02:27:29,0,2025-06-04 01:20:55,INFA JOB,WMISTSTYL_2_AGC_4315712_20250130190040.txt,WMI,efb1c5f124a20379fd5f6164abb25b60
172562,12,1.,1.,POUNDS,CUBIC INCHES,1.,1.,1.,INCHES,7002,AGC,634280,T,,RITTENHOUSE RYE PB(8577580),750ML,5.,1,48.,40.,5.,inches,0,1,1.,1.,1.,pounds,1.,cubic inches,1,1,Y,,1.,1.,1.,inches,,,,,,O,,10,Sku Active,,100258,7913,L,,10096749004239,096749004232,,,,,2024-09-18 01:20:31,0,2025-05-20 01:20:59,INFA JOB,WMISTSTYL_2_AGC_3900833_20240917190033.txt,WMI,f0b80ab58a1479d37e76a4c6bc526dde
255475,12,1.,1.,POUNDS,CUBIC INCHES,1.,1.,1.,INCHES,7002,AGC,663965,S,,DICKEL TENN WSKY15Y(BRLPRG)100.8,750ML,33.82,1,48.,40.,5.,inches,0,1,1.,1.,1.,pounds,1.,cubic inches,1,1,Y,,1.,1.,1.,inches,,,,,,O,,10,Sku Active,,100534,24714,L,,10082000792250,082000792253,,,,,2025-04-12 01:19:12,0,2025-05-20 01:20:59,INFA JOB,WMISTSTYL_2_AGC_4518104_20250411190041.txt,WMI,b82d9fa48ba0bae975d540c55fddc8e8
202040,6,1.,1.,POUNDS,CUBIC INCHES,1.,1.,1.,INCHES,7001,AGK,980730,S,,OLE SMOKY CREAM PUMPKIN SPICE 35,750ML,13.7,1,48.,40.,5.,inches,0,1,1.,1.,1.,pounds,1.,cubic inches,1,1,Y,,1.,1.,1.,inches,,,,,,,,10,Sku Active,,105682,5062,L,,,854628006742,,,,,2025-06-28 22:15:52,0,2025-06-30 22:21:52,INFA JOB,WMISTSTYL_2_AGK_4742060_20250628160045.txt,WMI,d5b2bcc0749c16236d5986e8ac4ae7ea
10728770,12,1.,1.,POUNDS,CUBIC INCHES,1.,1.,1.,INCHES,7001,AGK,973182,S,,GLENLIVET SCO TRI(12Y/14Y/18Y)4/3P,750ML,35.02,1,48.,40.,5.,inches,0,1,1.,1.,1.,pounds,1.,cubic inches,1,1,Y,,1.,1.,1.,inches,,,,,,O,,90,Discontinued,,100033,29022,L,,10080432116514,080432116517,,,,,2024-12-31 23:24:04,0,2025-07-02 22:22:31,INFA JOB,WMISTSTYL_2_AGK_4227457_20241231160038.txt,WMI,f6905c11fbc5b0115c14e03b4ef49a01
2455712,6,1.,1.,POUNDS,CUBIC INCHES,1.,1.,1.,INCHES,7002,AGC,585364,S,,RUSSELLS RSV BBN SB(SPSHOP)110,750ML,41.87,1,48.,40.,5.,inches,0,1,1.,1.,1.,pounds,1.,cubic inches,1,1,Y,,1.,1.,1.,inches,,,,,,O,,10,Sku Active,,100478,28121,L,,20721059000004,721059000000,,,,,2024-09-11 01:18:23,0,2025-05-20 01:20:59,INFA JOB,WMISTSTYL_2_AGC_3881139_20240910190032.txt,WMI,a5556cd0644a8675ea6442ded542ae38
165348,12,1.,1.,POUNDS,CUBIC INCHES,1.,1.,1.,INCHES,7002,AGC,FRC0000M,,,Fiasco,750ML,124.,1,48.,40.,5.,inches,0,1,1.,1.,1.,pounds,1.,cubic inches,14,4,Y,,1.,1.,1.,inches,,,,,,O,,10,Sku Active,2023,0,,W,,,850066041055,,,,,2024-12-13 02:36:58,0,2025-05-20 01:20:59,INFA JOB,WMISTSTYL_2_AGC_4173395_20241212190036.txt,WMI,dc000d2df1fdbdc5010c3d9e7c513658
146147,12,1.,1.,POUNDS,CUBIC INCHES,1.,1.,1.,INCHES,7002,AGC,FRC0000H,,,Kitties,750ML,108.,1,48.,40.,5.,inches,0,1,1.,1.,1.,pounds,1.,cubic inches,16,4,Y,,1.,1.,1.,inches,,,,,,O,,10,Sku Active,2022,0,,W,,,742779422682,,,,,2024-12-13 02:36:58,0,2025-05-20 01:20:59,INFA JOB,WMISTSTYL_2_AGC_4173395_20241212190036.txt,WMI,1d40f469b10b5b1efcb92e84a6355308
2244206,12,1.,1.,POUNDS,CUBIC INCHES,1.,1.,1.,INCHES,7002,AGC,628075,S,,FLYING ARROW PINOT NOIR(SC)22,750ML,3.5,1,48.,40.,5.,inches,0,1,1.,1.,1.,pounds,1.,cubic inches,1,1,Y,,1.,1.,1.,inches,,,,,,O,,10,Sku Active,2022,101279,230646,W,,10098652830219,098652830212,,,,,2024-12-20 02:28:45,0,2025-05-20 01:20:59,INFA JOB,WMISTSTYL_2_AGC_4193673_20241219190037.txt,WMI,0d43093af6505b073d5d2ac769d1df6b
128742,6,1.,1.,POUNDS,CUBIC INCHES,1.,1.,1.,INCHES,7002,AGC,605152,S,,MAKERS MARK BBN PS(BROOKINGS)110,750ML,5.,1,48.,40.,5.,inches,0,1,1.,1.,1.,pounds,1.,cubic inches,1,1,Y,,1.,1.,1.,inches,,,,,,O,,10,Sku Active,,100285,26357,L,,10085246500467,085246500460,,,,,2024-09-18 01:20:31,0,2025-05-20 01:20:59,INFA JOB,WMISTSTYL_2_AGC_3900833_20240917190033.txt,WMI,6f10469d66c3d49c41b601f7362c00d5
21270093,12,1.,1.,POUNDS,CUBIC INCHES,1.,1.,1.,INCHES,7002,AGC,446543,E,,LE CONTESSE PROSECCO,750ML,0.,1,48.,40.,5.,inches,0,1,1.,1.,1.,pounds,1.,cubic inches,1,1,Y,,1.,1.,1.,inches,,,,,,O,,10,Sku Active,,100210,11723,W,,,005068002463,,,,,2024-10-25 01:23:42,0,2025-05-20 01:20:59,INFA JOB,WMISTSTYL_2_AGC_4027146_20241024190037.txt,WMI,f52d09aec4c85999b355cd45f66bcb0b
252878,9,1.,1.,POUNDS,CUBIC INCHES,1.,1.,1.,INCHES,7001,AGK,915274,S,,CONUNDRUM RED(SC)16,1.0L,0.,1,48.,40.,5.,inches,0,1,1.,1.,1.,pounds,1.,cubic inches,1,1,Y,,1.,1.,1.,inches,,,,,,O,,,Blank As Valid,2016,100102,5389,W,,70017224460120,017224460121,,,,,2025-04-02 22:29:17,0,2025-05-30 22:24:49,INFA JOB,WMISTSTYL_2_AGK_4491202_20250402160041.txt,WMI,b38fc0b657887f184bc840ce05851baa
21346576,6,1.,1.,POUNDS,CUBIC INCHES,1.,1.,1.,INCHES,7001,AGK,591952,S,,PLANTATION RUM BARBADOS 10YR 102.4,750ML,0.,1,48.,40.,5.,inches,0,1,1.,1.,1.,pounds,1.,cubic inches,1,1,Y,,1.,1.,1.,inches,,,,,,,,,Blank As Valid,,114864,4255,L,,10695521154126,695521154129,,,,,2025-06-11 22:24:40,0,2025-06-11 22:24:40,INFA JOB,WMISTSTYL_2_AGK_4691677_20250611020025.txt,WMI,51bc086ec3f1b8877d635354fd21e9b0
236925,1,1.,1.,POUNDS,CUBIC INCHES,1.,1.,1.,INCHES,7002,AGC,581252,A,,CH ANGELUS 18 ELISA BOU S EMIL FOV,750ML,0.,1,48.,40.,5.,inches,0,1,1.,1.,1.,pounds,1.,cubic inches,1,1,Y,,1.,1.,1.,inches,,,,,,,,,Blank As Valid,2018,106037,21398,W,,,,,,,,2025-06-13 01:22:15,0,2025-06-13 01:22:15,INFA JOB,WMISTSTYL_2_AGC_4697302_20250612190047.txt,WMI,76fa35f413627aea285490e7174d68de
237837,12,1.,1.,POUNDS,CUBIC INCHES,1.,1.,1.,INCHES,7001,AGK,901564,G,,RED SCHOONER VOYAGE 6,750ML,0.,1,48.,40.,5.,inches,0,1,1.,1.,1.,pounds,1.,cubic inches,1,1,Y,,1.,1.,1.,inches,,,,,,O,,,Blank As Valid,,100102,10316,W,,20017224770101,017224770107,,,,,2025-04-02 22:29:17,0,2025-06-18 22:25:31,INFA JOB,WMISTSTYL_2_AGK_4491202_20250402160041.txt,WMI,f1826c0ca371a99a95ee459b7887336e
123741,12,1.,1.,POUNDS,CUBIC INCHES,1.,1.,1.,INCHES,7002,AGC,618757,E,,CUSUMANO MERLOT 21 SS,750ML,8.41,1,48.,40.,5.,inches,0,1,1.,1.,1.,pounds,1.,cubic inches,1,1,Y,,1.,1.,1.,inches,,,,,,O,,,Blank As Valid,2021,100402,4788,W,,10086891082537,086891082530,,,,,2024-09-05 20:14:33,0,2025-05-20 01:20:59,INFA JOB,WMISTSTYL_2_AGC_3866466_20240905140032.txt,WMI,b2b246ff424790ceadc02cedfd77b042
111590,12,1.,1.,POUNDS,CUBIC INCHES,1.,1.,1.,INCHES,7002,AGC,571442,B,,ELIJAH CRAIG BBN PB(MTSI)118,750ML,5.,1,48.,40.,5.,inches,0,1,1.,1.,1.,pounds,1.,cubic inches,1,1,Y,,1.,1.,1.,inches,,,,,,O,,,Blank As Valid,,100258,804,L,,10096749003867,096749003860,,,,,2024-09-05 20:14:33,0,2025-05-20 01:20:59,INFA JOB,WMISTSTYL_2_AGC_3866466_20240905140032.txt,WMI,fbcf1e331ee9e14ed65d3b140a4a9bef
104562,12,1.,1.,POUNDS,CUBIC INCHES,1.,1.,1.,INCHES,7002,AGC,585339,S,,WATERBROOK RED BLEND VINT SEL 21,750ML,7.4066,1,48.,40.,5.,inches,0,1,1.,1.,1.,pounds,1.,cubic inches,1,1,Y,,1.,1.,1.,inches,,,,,,O,,,Blank As Valid,2021,102754,4998,W,,10848375007128,848375007121,,,,,2024-09-05 20:14:33,0,2025-05-20 01:20:59,INFA JOB,WMISTSTYL_2_AGC_3866466_20240905140032.txt,WMI,71ee0c5a3de336a7f81f2bd0445087fd
111925,6,1.,1.,POUNDS,CUBIC INCHES,1.,1.,1.,INCHES,7002,AGC,625780,S,,MAKERS MARK BBN PS(OAKEN9388)110.9,750ML,5.,1,48.,40.,5.,inches,0,1,1.,1.,1.,pounds,1.,cubic inches,1,1,Y,,1.,1.,1.,inches,,,,,,O,,10,Sku Active,,100285,26357,L,,10085246500467,085246500460,,,,,2024-09-05 20:14:33,0,2025-05-20 01:20:59,INFA JOB,WMISTSTYL_2_AGC_3866466_20240905140032.txt,WMI,91dac3841038c3cfa69d0580e5c71c0b
120234,6,1.,1.,POUNDS,CUBIC INCHES,1.,1.,1.,INCHES,7002,AGC,627913,N,,MAESTRO DOBEL TEQ ANE(PROPER&E7815,750ML,5.,1,48.,40.,5.,inches,0,1,1.,1.,1.,pounds,1.,cubic inches,1,1,Y,,1.,1.,1.,inches,,,,,,O,,10,Sku Active,,105565,94,L,,10811538017470,811538017473,,,,,2024-09-05 20:14:33,0,2025-05-20 01:20:59,INFA JOB,WMISTSTYL_2_AGC_3866466_20240905140032.txt,WMI,0d922925a2e515a755cabec4ade9398c
290317,6,1.,1.,POUNDS,CUBIC INCHES,1.,1.,1.,INCHES,7002,AGC,659677,S,,RIAZUL TEQ CRISTALINO ANEJO 80,750ML,60.,1,48.,40.,5.,inches,0,1,1.,1.,1.,pounds,1.,cubic inches,1,1,Y,,1.,1.,1.,inches,,,,,,,,,Blank As Valid,,100402,10781,L,,01086891090916,086891090917,,,,,2025-07-04 06:17:14,0,2025-07-05 01:15:52,INFA JOB,WMISTSTYL_2_AGC_4757530_20250703190047.txt,WMI,3105baa6bd65f4f3fd6b77f1ea85a056
135290,12,36.65,1664.64,POUNDS,CUBIC INCHES,13.6,10.2,12.,INCHES,7002,AGC,655934,S,,CHT STE MICH ROSE(SC)24,750ML,6.59,672,48.,42.,53.,inches,3,168,2.9,115.072,2052.4,pounds,106848.,cubic inches,14,4,Y,,3.1,3.2,11.6,inches,,,,,,O,,10,Sku Active,2024,100501,22991,W,,10088586009324,088586009327,,,,,2025-01-31 02:27:29,0,2025-05-20 01:20:59,INFA JOB,WMISTSTYL_2_AGC_4315712_20250130190040.txt,WMI,260db6ef66ee1b2ab69d7ec59f0b7f43
399416,6,1.,1.,POUNDS,CUBIC INCHES,1.,1.,1.,INCHES,7001,AGK,573000,R,,CH PAVIE 21 ST EMILION         FOV,750ML,0.,1,48.,40.,5.,inches,0,1,1.,1.,1.,pounds,1.,cubic inches,1,1,Y,,1.,1.,1.,inches,,,,,,O,,,Blank As Valid,2021,106037,33043,W,,,,,,,,2025-04-02 22:29:17,0,2025-05-30 22:24:49,INFA JOB,WMISTSTYL_2_AGK_4491202_20250402160041.txt,WMI,4703307670e9b1b4312a97e218cb24b0
400056,6,1.,1.,POUNDS,CUBIC INCHES,1.,1.,1.,INCHES,7001,AGK,661003,S,,HAMEL FAMILY RED WINE NUNS CYN 19,750ML,80.,1,48.,40.,5.,inches,0,1,1.,1.,1.,pounds,1.,cubic inches,1,1,Y,,1.,1.,1.,inches,,,,,,O,,,Blank As Valid,2019,115462,213888,W,,,,,,,,2025-04-02 22:29:17,0,2025-05-30 22:24:49,INFA JOB,WMISTSTYL_2_AGK_4491202_20250402160041.txt,WMI,5464804dce0b082f75d8ebd0e4b25e4e
149422,6,1.,1.,POUNDS,CUBIC INCHES,1.,1.,1.,INCHES,7001,AGK,989607,S,,CH LEOVILLE POYFERRE 19 ST JUL  JN,750ML,89.,1,48.,40.,5.,inches,0,1,1.,1.,1.,pounds,1.,cubic inches,1,1,Y,,1.,1.,1.,inches,,,,,,,,,Blank As Valid,2019,100286,22501,W,,,,,,,,2025-06-28 22:15:52,0,2025-06-28 22:15:52,INFA JOB,WMISTSTYL_2_AGK_4742060_20250628160045.txt,WMI,ef2c752b9a353f4bcf0709453f92baf4
222538,12,1.,1.,POUNDS,CUBIC INCHES,1.,1.,1.,INCHES,7001,AGK,976274,S,,FILTHY BLACK CHERRY,8 Z,8.34,1,48.,40.,5.,inches,0,1,1.,1.,1.,pounds,1.,cubic inches,1,1,Y,,1.,1.,1.,inches,,,,,,,,,Blank As Valid,,105707,5535,F,,10899682002870,899682002873,,,,,2025-06-28 22:15:52,0,2025-06-29 22:25:53,INFA JOB,WMISTSTYL_2_AGK_4742060_20250628160045.txt,WMI,b798804c6c28720af7f0d0bcf7fa6ca1
102323,6,1.,1.,POUNDS,CUBIC INCHES,1.,1.,1.,INCHES,7002,AGC,594472,S,,MAKERS MARK BBN PS(TWM)109.2,750ML,36.16,1,48.,40.,5.,inches,0,1,1.,1.,1.,pounds,1.,cubic inches,1,1,Y,,1.,1.,1.,inches,,,,,,O,,10,Sku Active,,100285,26357,L,,10085246500467,085246500460,,,,,2024-09-05 20:14:33,0,2025-05-20 01:20:59,INFA JOB,WMISTSTYL_2_AGC_3866466_20240905140032.txt,WMI,f90d6a3e315d56bd2c2e46639891e2b9
